account,entry_collect,entry_collect.OpenLessPreMktLow,entry_collect.SPYGap,entry_collect.SPYLastLessOpen,entry_collect.SPYNetpercChange,entry_collect.VWAPLessLast,entry_collect.breakTime,entry_collect.dayHighLessPreMktLow,entry_collect.gap,entry_collect.highLessOpen,entry_collect.preMktBars,entry_collect.preMktLowLessLast,entry_collect.preMktRange,entry_collect.rvol,entry_collect.spread,entry_collect.vxxRVOL,entry_fees,entry_pl,entry_price,entry_shares,entry_side,entry_time,exit_collect,exit_fees,exit_price,exit_shares,exit_side,exit_time,matched_shares,mtm_pl,symbol
Cloud,,-0.0870855847,0.0696830848,0.0052089568,0.0182986259,0.0362510579,2017-02-16 09:32:00.874000,0.0174166186,-8.7883821869,0.1045022034,25.0,0.1045022034,0.8011843899,14.2433280945,0.0174174492,3.2805695534,0.68,144.419986725,5.5999999046,-174.0,-1.0,2017-02-16 09:32:00.875700,,0.64,4.7699999809,174.0,1.0,2017-02-16 15:45:00.031700,-174.0,144.419986725,HOS
Cloud,,0.1228341444,1.997683157,-0.0517211974,1.6122937202,0.0705981401,2016-01-22 09:33:11.831000,0.4460842293,-36.7491445168,0.3232500849,78.0,0.0129302993,0.8404497274,21.1672210693,0.038790898,3.4863660336,0.32,196.479980469,58.1800003052,-64.0,-1.0,2016-01-22 09:33:11.832700,,0.23,55.1100006104,64.0,1.0,2016-01-22 15:45:00.011700,-64.0,196.479980469,AXP
Cloud,,-0.030342239,0.6696986859,-0.0823589231,1.4515995979,0.2036879618,2016-01-22 09:41:39.473000,0.3879507414,-28.2717184703,0.4182929804,70.0,0.0433455832,0.6046819646,17.6933765411,0.0996978178,1.8149825335,0.13,-9.8700256348,135.0,-21.0,-1.0,2016-01-22 09:41:39.474700,,0.07,135.470001221,21.0,1.0,2016-01-22 15:45:00.183700,-21.0,-9.8700256348,SBNY
Cloud,,0.1321990427,0.1603287929,-0.0963706691,0.0850558281,0.1441993422,2017-12-28 10:07:13.064000,0.2306453894,-7.570448137,0.0984463467,88.0,0.0028128141,0.666621378,4.8983297348,0.0084384422,0.5877864957,0.12,37.2399978638,30.0,-28.0,-1.0,2017-12-28 10:07:13.065700,,0.1,28.6700000763,28.0,1.0,2017-12-28 15:45:15.700700,-28.0,37.2399978638,DGAZ
Cloud,,0.0961555448,-0.2322250253,0.0201562884,-0.5662739277,0.1479767608,2016-04-07 09:34:04.460000,0.2086387628,-26.7309612345,0.112483218,41.0,0.0009080157,0.5406486274,5.1138496399,0.090712987,2.517977953,0.12,38.1599121094,152.279998779,-18.0,-1.0,2016-04-07 09:34:04.461700,,0.06,150.160003662,18.0,1.0,2016-04-07 15:45:02.441700,-18.0,38.1599121094,PANW
Cloud,,0.1963769872,-0.4189382385,0.1047370567,-0.4650652409,0.3117434345,2016-04-07 10:08:14.038000,0.7364155747,-12.9100719663,0.5400385875,17.0,0.0032736573,1.4073717375,4.0924243927,0.0032736573,0.9069796205,0.15,-48.9599609375,41.8899993896,-32.0,-1.0,2016-04-07 10:08:14.039700,,0.12,43.4199981689,32.0,1.0,2016-04-07 13:13:04.958700,-32.0,-48.9599609375,IONS
Cloud,,0.0512346163,2.3588053847,0.5763527889,0.5295276642,0.0780689667,2016-11-10 09:35:13.121000,0.1024692327,-55.3311707685,0.0512346163,21.0,0.0256173082,0.5123363915,5.6292262077,0.0256173082,4.9822049141,1.1,-56.3198242188,21.9500007629,-256.0,-1.0,2016-11-10 09:35:13.122700,,0.95,22.1700000763,256.0,1.0,2016-11-10 13:54:34.027700,-256.0,-56.3198242188,BT
Cloud,,0.141820352,0.8706076613,0.7374759293,0.7860302925,0.277675612,2016-11-10 09:50:28.258000,0.4727417202,-31.628631938,0.3309213681,65.0,0.0094568542,1.5316821634,5.0765137672,0.0094568542,2.9052705765,0.43,92.1199569702,34.3499984741,-94.0,-1.0,2016-11-10 09:50:28.259700,,0.35,33.3699989319,94.0,1.0,2016-11-10 15:45:00.039700,-94.0,92.1199569702,EWZ
Cloud,,0.3110054017,1.7898511761,0.8358135774,0.6242752075,0.1147805823,2016-11-10 09:39:54.378000,0.3111981905,-77.0429953771,0.0001927888,45.0,0.0097210043,0.5248155907,5.020280838,0.0194420085,4.0198440552,0.91,9.6998519897,39.9799995422,-194.0,-1.0,2016-11-10 09:39:54.379700,,0.72,39.9300003052,194.0,1.0,2016-11-10 15:45:00.472700,-194.0,9.6998519897,UN
Cloud,,-0.031329037,2.884733266,2.8195296704,0.841486454,0.1619879814,2016-11-10 09:46:09.360000,0.2819553572,-28.0726800382,0.3132843942,25.0,0.031329037,1.5037609092,4.2598490715,0.031329037,3.0869350433,1.26,122.06980896,9.279999733,-313.0,-1.0,2016-11-10 09:46:09.361700,,1.16,8.8900003433,313.0,1.0,2016-11-10 15:45:01.463700,-313.0,122.06980896,SBS
Cloud,,0.0857652586,1.5437419381,0.2768654567,0.5267620087,0.1228846122,2017-07-03 09:32:05.767000,0.157233581,-44.4259598853,0.0714683225,17.0,0.0428799029,0.5002864363,4.7861409187,0.0428826293,3.1874752045,0.45,-28.9999008179,31.6700000763,-100.0,-1.0,2017-07-03 09:32:05.768700,,0.37,31.9599990845,100.0,1.0,2017-07-03 12:45:03.218700,-100.0,-28.9999008179,NEM
Cloud,,0.1327557717,0.6233668868,0.0923437998,0.5128145218,0.1035434197,2017-07-03 09:32:58.610000,0.1442976458,-49.3021602138,0.0115418741,37.0,0.0057687352,0.5194724057,15.9373321533,0.0461718999,3.6309857368,0.32,-9.6898956299,86.9100036621,-57.0,-1.0,2017-07-03 09:32:58.611700,,0.21,87.0800018311,57.0,1.0,2017-07-03 12:45:14.917700,-57.0,-9.6898956299,GOLD
Cloud,,0.1234274767,2.6660786982,0.4443276159,0.5210876465,0.2523149763,2017-07-03 10:30:56.663000,0.481373751,-26.1050863468,0.3579462743,69.0,0.024686437,1.3824075147,4.0830874443,0.024686437,0.7017143369,1.0,22.1400375366,10.9200000763,-246.0,-1.0,2017-07-03 10:30:56.664700,,0.91,10.8299999237,246.0,1.0,2017-07-03 12:45:08.334700,-246.0,22.1400375366,USLV
Cloud,,0.1105429393,2.984667267,0.5803273701,0.5334973335,0.0834547775,2017-07-03 09:32:01.676000,0.1658157267,-42.0565156971,0.0552727874,28.0,0.0276363937,0.5527146964,4.1507482529,0.0276363937,3.1339747906,1.15,-44.1599578857,15.529999733,-276.0,-1.0,2017-07-03 09:32:01.677700,,1.02,15.6899995804,276.0,1.0,2017-07-03 12:45:05.073700,-276.0,-44.1599578857,ABX
Cloud,,0.1603084077,0.8496293629,-0.2564983445,0.1532435417,0.2781342682,2017-06-01 09:34:47.528000,0.3366449043,-35.2295625479,0.1763364966,63.0,0.080152675,0.8015389809,33.3678321838,0.0641245861,2.1391899586,0.69,-31.9999694824,22.5,-160.0,-1.0,2017-06-01 09:34:47.529700,,0.37,22.8199996948,100.0,1.0,2017-06-01 10:17:12.078700,-100.0,-31.9999694824,ATSG
Cloud,,0.1900807657,-0.9504144029,0.0475183031,-0.2584159374,0.1247586182,2016-11-23 09:32:34.332000,0.2376005795,-19.544582776,0.0475198138,34.0,0.0142573037,0.6811223661,6.4927101135,0.0158404415,3.6135327816,0.64,-7.9000301361,12.8400001526,-158.0,-1.0,2016-11-23 09:32:34.333700,,0.58,12.8900003433,158.0,1.0,2016-11-23 15:45:00.037700,-158.0,-7.9000301361,GG
Cloud,,0.2312023809,-1.5413622724,-0.2568675798,-0.3173410892,0.1134513378,2016-11-23 09:45:14.610000,0.2312023809,-23.3018980481,0.0,24.0,0.0256896979,1.0532531133,5.1565675735,0.0256896979,1.2637710571,1.03,10.2399902344,9.3599996567,-256.0,-1.0,2016-11-23 09:45:14.611700,,0.95,9.3199996948,256.0,1.0,2016-11-23 15:46:31.027700,-256.0,10.2399902344,UGLD
Cloud,,0.1174500441,-0.8808851317,0.0869191371,-0.2451717854,0.1841095513,2016-11-23 09:32:03.774000,0.2055382773,-22.2404495314,0.0880882331,20.0,0.0440434165,0.5285265986,5.0698299408,0.0440434165,3.507024765,0.61,-58.4000835419,15.6999998093,-146.0,-1.0,2016-11-23 09:32:03.775700,,0.54,16.1000003815,146.0,1.0,2016-11-23 12:15:06.170700,-146.0,-58.4000835419,BAK
Cloud,,0.0998264571,-0.7487067587,0.0374334339,-0.2584159374,0.0004893591,2016-11-23 09:32:34.760000,0.1247836664,-17.2807369202,0.0249572093,64.0,0.0249560193,0.7861342424,5.9910588264,0.0124786046,3.6135897636,0.51,-6.2000236511,14.5500001907,-124.0,-1.0,2016-11-23 09:32:34.761700,,0.46,14.6000003815,124.0,1.0,2016-11-23 15:45:00.011700,-124.0,-6.2000236511,ABX
Cloud,,-0.1827223072,-0.4002431734,-0.0348118358,-0.2302229404,0.1506313123,2016-09-23 09:34:00.403000,0.2784382595,-46.2469733247,0.4611605667,20.0,0.0173992795,3.2455132888,4.7086701393,0.1827223072,2.4268639088,0.43,269.700199127,54.4000015259,-87.0,-1.0,2016-09-23 09:34:00.404700,,0.32,51.2999992371,87.0,1.0,2016-09-23 15:45:00.041700,-87.0,269.700199127,OSK
Cloud,,0.3192472058,-0.3909091636,0.0195449611,-0.2811193466,0.2005849191,2016-03-14 09:32:02.423000,0.3192472058,-12.5191481949,0.0,17.0,0.0390911649,0.9903186238,10.5269508362,0.1172747374,2.1052231789,0.29,-61.7499256134,20.1000003815,-65.0,-1.0,2016-03-14 09:32:02.424700,,0.25,21.0499992371,65.0,1.0,2016-03-14 13:52:54.009700,-65.0,-61.7499256134,LCI
Cloud,,0.2211800037,-0.0331756822,0.2211768397,0.0797629356,0.0175687243,2016-10-17 09:32:01.223000,0.2764752683,-10.280190737,0.0552952646,53.0,0.0441252605,3.3398217477,30.2564926147,0.0442360007,2.3327567577,0.45,220.0,9.9600000381,-110.0,-1.0,2016-10-17 09:32:01.224700,,0.41,7.9600000381,110.0,1.0,2016-10-17 15:45:00.176700,-110.0,220.0,PTCT
Cloud,,0.1483898293,-1.4520966815,0.2225758992,-0.4371762276,0.1010990354,2018-02-13 09:32:00.412000,0.1483898293,-5.0415914654,0.0,89.0,0.0635956411,0.6783540106,85.2064437866,0.021198547,3.1574883461,0.39,5.999994278,5.4899997711,-100.0,-1.0,2018-02-13 09:32:00.413700,,0.37,5.4299998283,100.0,1.0,2018-02-13 15:45:00.180700,-100.0,5.999994278,HMNY
Cloud,,0.0953392472,-2.6123010105,0.4523170221,-0.4269182682,0.1163101637,2018-02-13 09:34:28.093000,0.438563083,-13.682327718,0.3432238358,44.0,0.019068395,1.0487371746,6.9795179367,0.019068395,2.2754881382,0.75,-56.9999456406,7.6300001144,-190.0,-1.0,2018-02-13 09:34:28.094700,,0.7,7.9299998283,190.0,1.0,2018-02-13 10:08:29.211700,-190.0,-56.9999456406,HIMX
Cloud,,0.0323157457,-0.5533925071,0.0848234394,-0.4371762276,0.0170208459,2018-02-13 09:32:01.105000,0.2746776751,-25.2882582008,0.2423619294,28.0,0.1368534542,0.6059063643,10.3687839508,0.0646314915,3.1595745087,0.21,-41.1999511719,64.5699996948,-40.0,-1.0,2018-02-13 09:32:01.106700,,0.15,65.5999984741,40.0,1.0,2018-02-13 15:45:00.132700,-40.0,-41.1999511719,CAH
Cloud,,0.1998623094,-1.190482317,0.1824759161,-0.4371762276,0.2151348349,2018-02-13 09:32:01.018000,0.4953116613,-24.8344269234,0.2954493519,31.0,0.0868971607,1.2513148046,36.7593955994,0.0434494091,3.1585314274,0.39,-62.7799606323,29.3600006104,-86.0,-1.0,2018-02-13 09:32:01.019700,,0.32,30.0900001526,86.0,1.0,2018-02-13 09:37:45.499700,-86.0,-62.7799606323,PDCO
Cloud,,0.1962228572,-0.9157050036,-0.0192921828,-0.571590662,0.2531738564,2017-09-15 09:43:46.422000,0.4840187099,-38.1138551765,0.2877958527,64.0,0.0032710879,0.6213744604,4.3723444939,0.0065396807,1.1531393528,0.34,-32.5,59.4900016785,-65.0,-1.0,2017-09-15 09:43:46.423700,,0.25,59.9900016785,65.0,1.0,2017-09-15 15:45:00.057700,-65.0,-32.5,UAL
Cloud,,0.3064259894,-1.8385650685,-0.1723572562,-0.4246711731,0.0888091064,2017-08-10 09:39:49.335000,0.3255771,-9.3035532315,0.0191511107,85.0,0.0191511107,2.2407356525,29.7145671844,0.0957582929,4.7216043472,0.74,-55.3899927139,5.1999998093,-191.0,-1.0,2017-08-10 09:39:49.336700,,0.7,5.4899997711,191.0,1.0,2017-08-10 10:34:43.793700,-191.0,-55.3899927139,APRN
Cloud,,0.0632510489,-3.0360744779,-1.2333947005,-0.5460083485,0.1378293996,2017-08-10 09:44:15.187000,0.3795062937,-13.389627962,0.3162552447,36.0,0.0316262785,0.6641352599,6.5725970268,0.0316262785,4.7960677147,1.24,50.5599517822,4.5199999809,-316.0,-1.0,2017-08-10 09:44:15.188700,,1.17,4.3600001335,316.0,1.0,2017-08-10 15:45:00.268700,-316.0,50.5599517822,ACHN
Cloud,,0.1181840394,-0.3241656171,0.0033799991,-0.3842234612,0.0947186933,2017-08-10 09:38:00.713000,0.1181840394,-28.7115963258,0.0,87.0,0.1114317699,0.557156273,5.3725800514,0.0067548458,4.9718317986,0.19,253.769828796,87.3099975586,-33.0,-1.0,2017-08-10 09:38:00.714700,,0.12,79.6200027466,33.0,1.0,2017-08-10 15:45:00.419700,-33.0,253.769828796,XIV
Cloud,,0.3540353817,-1.0299285513,-0.5042172663,-0.5783617496,0.1815483375,2017-08-10 09:42:44.852000,0.4827754274,-12.7322848502,0.1287400458,89.0,0.0107285929,0.9440946922,23.4856834412,0.0214561627,4.7149467468,0.43,88.8099918365,12.4499998093,-107.0,-1.0,2017-08-10 09:42:44.853700,,0.39,11.6199998856,107.0,1.0,2017-08-10 15:45:00.044700,-107.0,88.8099918365,CBI
Cloud,,0.1015395147,-0.3361320967,0.0035047708,-0.3842234612,0.0926711254,2017-08-10 09:38:00.971000,0.1400545951,-28.6284375287,0.0385150804,71.0,0.094537987,0.5847250628,5.2992386818,0.0105036272,4.9718317986,0.19,269.150085449,84.0299987793,-35.0,-1.0,2017-08-10 09:38:00.972700,,0.12,76.3399963379,35.0,1.0,2017-08-10 15:45:00.420700,-35.0,269.150085449,SVXY
Cloud,,0.0528275209,-4.2473048716,0.9720368638,-1.1887788773,0.0096144497,2018-04-04 09:37:18.533000,0.4014877483,-13.8444769508,0.3486602274,89.0,0.0950893361,1.6904746236,96.5097351074,0.0105657057,2.5739085674,0.43,50.3999519348,13.9099998474,-105.0,-1.0,2018-04-04 09:37:18.534700,,0.39,13.4300003052,105.0,1.0,2018-04-04 15:45:00.021700,-105.0,50.3999519348,CLDR
Cloud,,-0.0915666195,-0.9671747379,-0.2003056641,-1.0607361794,0.0150621639,2016-02-24 09:33:26.360000,0.0801216107,-13.2500685295,0.1716882302,61.0,0.0343372094,0.6810276876,35.1141967773,0.0057230502,3.8743555546,0.25,150.47996521,25.0499992371,-57.0,-1.0,2016-02-24 09:33:26.361700,,0.21,22.4099998474,57.0,1.0,2016-02-24 15:45:01.067700,-57.0,150.47996521,CAR
Cloud,,0.0344755912,-2.9131944469,-0.5693770107,-1.0504961014,0.0916997573,2016-02-24 09:33:05.819000,0.27580473,-9.7736325388,0.2413291387,57.0,0.0172382066,0.8101768053,29.5126399994,0.1034275957,3.7402718067,0.4,-31.0000419617,6.2199997902,-100.0,-1.0,2016-02-24 09:33:05.820700,,0.37,6.5300002098,100.0,1.0,2016-02-24 09:36:05.305700,-100.0,-31.0000419617,EYES
Cloud,,0.0784265757,-1.1045190347,-0.1307799363,-0.9827911854,0.0242504195,2016-02-24 09:32:00.438000,0.0914980872,-36.3902021785,0.0130715115,43.0,0.1847613146,0.5751340392,6.6031675339,0.0196085138,4.807536602,0.34,-70.2001190186,56.7799987793,-65.0,-1.0,2016-02-24 09:32:00.439700,,0.25,57.8600006104,65.0,1.0,2016-02-24 14:14:34.462700,-65.0,-70.2001190186,SBUX
Cloud,,0.1513861295,-0.1248937734,-0.0227069088,-0.1657247543,0.0515016591,2017-04-04 09:34:28.097000,0.3141257134,-38.133165777,0.1627395839,89.0,0.0037854473,0.9272353512,10.964764595,0.0037854473,3.3697471619,0.23,-47.7300338745,102.989997864,-37.0,-1.0,2017-04-04 09:34:28.098700,,0.14,104.279998779,37.0,1.0,2017-04-04 09:43:34.866700,-37.0,-47.7300338745,NVDA
Cloud,,0.1791639929,-0.5912422018,-0.1074936116,-0.1657247543,0.0125683096,2017-04-04 09:34:21.227000,0.2687442807,-34.5639176126,0.0895802878,83.0,0.0447901439,1.343724821,34.7258605957,0.017916741,3.3491969109,0.42,19.9998855591,19.7199993134,-100.0,-1.0,2017-04-04 09:34:21.228700,,0.37,19.5200004578,100.0,1.0,2017-04-04 15:45:03.367700,-100.0,19.9998855591,KATE
Cloud,,0.0142893783,-0.1857292191,-0.0714359919,-0.0727474689,0.0400426141,2017-08-03 09:31:01.239000,0.7000323923,-56.4310332789,0.685743014,37.0,0.0428572353,1.8715107223,39.2986946106,0.1428610842,4.1117486954,0.67,-43.0000305176,40.1100006104,-142.0,-1.0,2017-08-03 09:31:01.240700,,0.37,40.5400009155,100.0,1.0,2017-08-03 09:44:43.649700,-100.0,-43.0000305176,HOLX
Cloud,,0.0168458949,-0.2189998473,-0.0673707277,-0.0687003136,0.093990592,2017-08-03 09:32:04.833000,0.1516098415,-47.7509050441,0.1347639465,22.0,0.0336917899,0.7243574174,16.6546611786,0.0505376848,2.7364547253,0.75,57.1200256348,28.8999996185,-168.0,-1.0,2017-08-03 09:32:04.834700,,0.62,28.5599994659,168.0,1.0,2017-08-03 15:45:00.133700,-168.0,57.1200256348,TS
Cloud,,0.2476099661,-0.0804759546,-0.0433266671,-0.0808238983,0.2039116469,2017-08-03 09:31:00.679000,0.2476099661,-42.3315787761,0.0,75.0,0.1671340115,0.6252141019,49.8354682922,0.0742796839,4.1117486954,0.32,-73.1998138428,69.2600021362,-61.0,-1.0,2017-08-03 09:31:00.680700,,0.22,70.4599990845,61.0,1.0,2017-08-03 10:01:44.405700,-61.0,-73.1998138428,PRGO
Cloud,,0.0067497851,0.0134944198,-0.067503002,-0.0380754471,0.1671902381,2016-04-21 09:35:31.814000,0.4657454762,-36.3460796369,0.458995691,40.0,0.0067523604,1.3096772163,11.3274068832,0.0135021456,2.3986783028,0.34,190.950153351,55.2900009155,-67.0,-1.0,2016-04-21 09:35:31.815700,,0.25,52.4399986267,67.0,1.0,2016-04-21 15:45:00.097700,-67.0,190.950153351,UAL
Cloud,,-0.0747182064,0.0248926091,0.0,0.0095129013,0.0944171839,2016-04-21 09:33:57.726000,0.5852969714,-37.3183284898,0.6600151778,54.0,0.0124534303,0.8966256026,20.2397117615,0.0124534303,3.6133306026,0.45,-43.0000305176,30.8099994659,-100.0,-1.0,2016-04-21 09:33:57.727700,,0.37,31.2399997711,100.0,1.0,2016-04-21 09:34:54.789700,-100.0,-43.0000305176,MAT
Cloud,,0.2209896444,0.0441736397,0.0221205402,0.0142812729,0.0057373861,2016-04-21 09:33:26.203000,0.2651875206,-2.4695367063,0.0441978762,76.0,0.0220989381,0.5303750413,95.6706848145,0.0441978762,3.5427839756,0.84,-55.0,1.4500000477,-220.0,-1.0,2016-04-21 09:33:26.204700,,0.81,1.7000000477,220.0,1.0,2016-04-21 09:36:23.569700,-220.0,-55.0,TRXC
Cloud,,0.0527401258,0.0095837931,0.0,0.0095129013,0.1242611512,2016-04-21 09:34:02.285000,0.2349327888,-15.7904452874,0.182192663,44.0,0.0047937255,1.0020569033,7.7122325897,0.0479445713,2.7115130424,0.21,362.370046616,34.8800010681,-47.0,-1.0,2016-04-21 09:34:02.286700,,0.17,27.1700000763,47.0,1.0,2016-04-21 15:45:00.036700,-47.0,362.370046616,XON
Cloud,,0.3921423241,0.0301479764,-0.5127917641,-0.1523137093,0.3002165423,2016-04-21 09:42:57.352000,0.573127991,-75.2559751624,0.1809856669,86.0,0.0150797416,1.4177373591,6.5654540062,0.0150797416,1.5285170078,0.73,64.5000457764,50.2900009155,-150.0,-1.0,2016-04-21 09:42:57.353700,,0.55,49.8600006104,150.0,1.0,2016-04-21 15:45:00.099700,-150.0,64.5000457764,VZ
Cloud,,0.2912220218,0.014198154,-0.0284071463,-0.0095188618,0.1965730047,2016-04-21 09:32:01.517000,0.3977650778,-33.0587838123,0.106543056,77.0,0.0071044961,0.9517992655,33.7505149841,0.0426188482,4.7534456253,0.34,11.3599891663,47.5299987793,-71.0,-1.0,2016-04-21 09:32:01.518700,,0.26,47.3699989319,71.0,1.0,2016-04-21 15:45:00.137700,-71.0,11.3599891663,LVS
Cloud,,0.313247071,-1.5349127393,-0.0297781436,-0.4225194454,0.0134374839,2017-02-24 09:34:06.716000,0.313247071,-34.9609680921,0.0,77.0,0.0313256033,0.6891483361,5.3402986526,0.0,4.9551920891,0.68,-53.0400238037,22.7399997711,-156.0,-1.0,2017-02-24 09:34:06.717700,,0.58,23.0799999237,156.0,1.0,2017-02-24 09:52:06.500700,-156.0,-53.0400238037,MU
Cloud,,0.0795162128,-0.7792525155,-0.0159065792,-0.4229426384,0.1750654094,2017-02-24 09:35:00.239000,0.2783059865,-24.0475114831,0.1987897737,34.0,0.0795162128,1.1887635139,14.839006424,0.0397588647,4.3566207886,0.36,-67.1501808167,31.2999992371,-79.0,-1.0,2017-02-24 09:35:00.240700,,0.3,32.1500015259,79.0,1.0,2017-02-24 09:53:14.364700,-79.0,-67.1501808167,DGI
Cloud,,0.2924107606,-0.0604966559,-0.0033643444,-0.0856995583,0.125482564,2016-12-07 09:32:25.255000,0.3041090373,-37.6118803571,0.0116982767,37.0,0.0033617801,1.179730947,7.9995641708,0.0470546641,3.57857728,0.21,45.8699798584,113.930000305,-33.0,-1.0,2016-12-07 09:32:25.256700,,0.12,112.540000916,33.0,1.0,2016-12-07 15:45:00.066700,-33.0,45.8699798584,CELG
Cloud,,0.2514230538,-0.3620344657,-0.140811642,-0.1127660275,0.161270743,2016-12-07 09:37:36.209000,0.3017078564,-11.1185913872,0.0502848026,71.0,0.0502848026,0.6034147538,88.7640457153,0.1005696052,1.3677667379,0.79,10.0499424934,5.8499999046,-201.0,-1.0,2016-12-07 09:37:36.210700,,0.74,5.8000001907,201.0,1.0,2016-12-07 15:45:00.630700,-201.0,10.0499424934,PES
Cloud,,0.2077036026,-0.0287580602,-0.00479301,-0.094717741,0.2550562183,2016-12-07 09:40:33.504000,0.527250607,-41.8672287005,0.3195470045,65.0,0.0031937147,1.1184145157,6.9131379128,0.0143790301,1.0787694454,0.14,6.1500549316,266.910003662,-15.0,-1.0,2016-12-07 09:40:33.505700,,0.05,266.5,15.0,1.0,2016-12-07 15:45:00.379700,-15.0,6.1500549316,IBB
Cloud,,-0.0994928023,-0.8706403048,-0.6206225313,-0.252199173,0.066054414,2017-03-07 09:38:47.707000,0.298506874,-101.360643172,0.3979996763,39.0,0.0248708283,1.193999029,4.0202503204,0.0248803174,1.5426466465,1.16,-54.5603027344,41.1800003052,-248.0,-1.0,2017-03-07 09:38:47.708700,,0.91,41.4000015259,248.0,1.0,2017-03-07 10:47:29.464700,-248.0,-54.5603027344,GSK
Cloud,,-0.0171278252,-0.599356298,-0.0513704108,-0.1598596573,0.1332182812,2017-03-07 09:32:48.217000,0.3082355292,-127.242885887,0.3253633544,37.0,0.0085704449,0.9418213482,12.1272649765,0.0171278252,3.2336871624,0.93,-53.0095825195,74.8899993896,-171.0,-1.0,2017-03-07 09:32:48.218700,,0.63,75.1999969482,171.0,1.0,2017-03-07 12:28:24.572700,-171.0,-53.0095825195,XLV
Cloud,,0.0244055734,-0.4270137619,0.0121934787,-0.1430392265,0.0412396346,2017-03-07 09:31:01.811000,0.0244055734,-88.9885335633,0.0,35.0,0.0609953174,0.9882209454,18.3753929138,0.0365990521,4.9543471336,0.67,-56.1198883057,73.6900024414,-122.0,-1.0,2017-03-07 09:31:01.812700,,0.46,74.1500015259,122.0,1.0,2017-03-07 11:34:51.641700,-122.0,-56.1198883057,NVS
Cloud,,0.01917584,-0.1118655692,-0.0239698,-0.1787900925,0.105435265,2017-03-07 09:36:27.736000,0.2460964492,-56.4659398103,0.2269206092,28.0,0.0031992246,1.1090482642,4.210144043,0.0639210923,1.5115716457,0.24,17.0500946045,179.710006714,-31.0,-1.0,2017-03-07 09:36:27.737700,,0.11,179.160003662,31.0,1.0,2017-03-07 15:45:00.023700,-31.0,17.0500946045,SHPG
Cloud,,0.122153767,-0.0750070433,-0.0010725569,-0.1493453979,0.2330521477,2017-03-07 09:35:25.614000,0.456464521,-62.4955712576,0.3343107539,36.0,0.0021451138,0.8807784948,7.6160140038,0.0471467238,1.6004214287,0.21,10.7102050781,295.630004883,-21.0,-1.0,2017-03-07 09:35:25.615700,,0.07,295.119995117,21.0,1.0,2017-03-07 15:45:04.768700,-21.0,10.7102050781,IBB
Cloud,,-0.0498019363,-0.8715291352,-0.0993569051,-0.164026022,0.0472917399,2017-03-07 09:32:14.976000,0.074698155,-71.4352587593,0.1245000913,34.0,0.0124528588,0.8217129508,6.4267654419,0.0249009681,2.8983793259,1.11,-54.7798290253,29.1000003815,-249.0,-1.0,2017-03-07 09:32:14.977700,,0.92,29.3199996948,249.0,1.0,2017-03-07 11:48:28.277700,-249.0,-54.7798290253,AZN
Cloud,,0.0230276472,-0.3362068114,-0.0598750451,-0.3606200218,0.1518777073,2017-03-17 09:35:13.022000,0.3362085683,-9.5007669953,0.3131809211,88.0,0.0092114103,0.621756137,60.7206115723,0.0184228205,2.1284737587,0.2,5.5199508667,22.7199993134,-46.0,-1.0,2017-03-17 09:35:13.023700,,0.17,22.6000003815,46.0,1.0,2017-03-17 15:45:00.170700,-46.0,5.5199508667,EDIT
Cloud,,0.2203177131,0.3056725784,0.0110938602,0.4009008408,0.0596080665,2016-01-13 09:34:07.132000,0.273355952,-15.6217199705,0.0530382389,48.0,0.1591178296,1.3463834306,14.3981456757,0.1142381225,2.420137167,0.19,-74.7999572754,39.6300010681,-40.0,-1.0,2016-01-13 09:34:07.133700,,0.15,41.5,40.0,1.0,2016-01-13 09:48:14.807700,-40.0,-74.7999572754,QRVO
Cloud,,0.3493785925,-0.8687115194,0.0017866421,-0.3553926945,0.1310034194,2017-11-14 09:33:55.304000,0.6326604308,-22.5123025261,0.2832818383,88.0,0.009442908,0.9159404681,67.9480361938,0.0377698311,4.2036151886,0.41,-52.6399497986,24.5100002289,-94.0,-1.0,2017-11-14 09:33:55.305700,,0.35,25.0699996948,94.0,1.0,2017-11-14 09:35:00.784700,-94.0,-52.6399497986,DKS
Cloud,,0.2033483805,-2.672504311,0.0,-0.3561258316,0.3081228651,2017-11-14 09:33:29.750000,0.4066939907,-22.8786893835,0.2033456101,30.0,0.0580975585,0.987683427,19.2985992432,0.0581003288,4.1296339035,1.16,-48.0001449585,8.1099996567,-290.0,-1.0,2017-11-14 09:33:29.751700,,0.74,8.3500003815,200.0,1.0,2017-11-14 09:44:06.923700,-200.0,-48.0001449585,SMI
Cloud,,0.1313506468,-1.3426682827,-0.1021721303,-0.3832280636,0.3569272003,2017-11-14 09:36:05.180000,0.6567532341,-25.839269107,0.5254025873,59.0,0.0437816932,1.2405323402,11.2815303802,0.1167558212,2.6134347916,0.42,-43.0000305176,18.2700004578,-100.0,-1.0,2017-11-14 09:36:05.181700,,0.37,18.7000007629,100.0,1.0,2017-11-14 09:49:27.142700,-100.0,-43.0000305176,SWCH
